stem,selected_instances,all_instances,selected_indices,selected_mean_abs_rgb_diff,control_mean_abs_rgb_diff,background_mean_abs_rgb_diff,selected_changed_ratio_diff_gt8,control_changed_ratio_diff_gt8,background_changed_ratio_diff_gt8,label_sha256_equal,depth_sha256_equal
IMG_0238_20260519053632945,2,3,0|1,14.4075288772583,3.424499273300171,1.5673706531524658,0.3906644770085902,0.0903912456903013,0.04230119051900874,True,True
IMG_0239_20260531174732894,2,4,0|1,57.45745086669922,0.9024179577827454,1.0449800491333008,0.8998305289916475,0.0,0.0227104513462183,True,True
IMG_0240_20260601202300149,1,3,0,78.62124633789062,3.1686575412750244,0.912453830242157,0.7700101317122594,0.05657041838538598,0.013993334845497531,True,True
IMG_0241_20260531194600986,1,5,4,113.36520385742188,1.446380615234375,0.928801953792572,0.9965361688416304,0.04284776511308707,0.02903610905351274,True,True
IMG_0243_20260519053546250,3,5,0|2|4,36.036739349365234,5.571626663208008,1.5961694717407227,0.4248576646256311,0.13535159378503925,0.033228412332675004,True,True
IMG_0244_20260519072359915,2,3,0|1,16.0095157623291,1.2093603610992432,1.0970083475112915,0.3255193222699315,0.0022007042253521128,0.02600983426197475,True,True
IMG_0244_20260531050704683,2,5,2|4,56.1248664855957,3.058100461959839,0.8286030292510986,0.5948988315759476,0.09657681494956176,0.01493186825142111,True,True
IMG_0245_20260519070549481,1,6,2,6.412055969238281,8.371598243713379,1.0017366409301758,0.1401045967519956,0.17444578798871424,0.015599188100381566,True,True
IMG_0246_20260531051457699,3,4,0|2|3,84.24469757080078,1.0437854528427124,1.6846709251403809,0.8651082657895768,0.0,0.0392407582100112,True,True
IMG_0246_20260601205213266,2,4,0|2,102.93431091308594,1.1467217206954956,1.091051459312439,0.9613690952762209,0.00926472591852491,0.022337375403813378,True,True
IMG_0247_20260519201625438,1,4,1,8.510008811950684,3.0809717178344727,0.9841110110282898,0.1797088262056415,0.0609965022485545,0.010469918840077405,True,True
IMG_0248_20260531051235704,2,5,0|3,22.32624626159668,5.369852542877197,1.1483463048934937,0.6770408163265306,0.12354468548454645,0.024171261175365142,True,True
IMG_0249_20260519070549948,3,5,0|2|3,17.461746215820312,6.51666784286499,1.3311941623687744,0.38095238095238093,0.1814780946047053,0.03090924850481061,True,True
IMG_0252_20260601210627181,2,3,0|1,136.1314239501953,0.921125590801239,0.8305462002754211,0.9330287665043426,0.0,0.019438625890238793,True,True
IMG_0253_20260601204952212,1,4,0,10.701263427734375,1.8632692098617554,0.764398455619812,0.43501805054151627,0.033813400125234816,0.014418169295162743,True,True
IMG_0253_20260601221425711,2,4,1|2,44.189002990722656,3.199367046356201,1.2905057668685913,0.4220605132133282,0.12078059071729957,0.03605413945496509,True,True
IMG_0255_20260519055531262,2,2,0|1,11.367696762084961,nan,1.3708938360214233,0.2108338284808873,nan,0.029295758944126213,True,True
IMG_0257_20260519053547879,2,6,1|2,63.28611373901367,10.151081085205078,1.4678751230239868,0.7012909292981107,0.3474576271186441,0.030285607409305967,True,True
IMG_0257_20260601204952654,2,3,0|2,106.61333465576172,2.037618637084961,1.307164192199707,0.9382190029825309,0.031055900621118012,0.0317481658593662,True,True
IMG_0258_20260519063722646,2,4,1|2,4.670989036560059,4.101475238800049,0.9586148262023926,0.08735921754593953,0.16983777288203486,0.022978912042889352,True,True
IMG_0258_20260531183455912,2,3,1|2,105.0761947631836,0.5302561521530151,2.819038152694702,0.9547095733866162,0.0,0.06260899633170966,True,True
IMG_0260_20260602212300197,2,3,0|2,79.1267318725586,5.906020641326904,1.326430320739746,0.9812776155171122,0.3000489476260401,0.03372469191649189,True,True
IMG_0261_20260601210715544,1,3,2,112.63732147216797,1.337599754333496,0.8143777847290039,0.8375486381322957,0.018774401629604483,0.013159756101984483,True,True
IMG_0262_20260531192705617,2,3,0|2,20.869733810424805,3.861691474914551,1.4195963144302368,0.4845724003887269,0.13704206241519673,0.03234862826508807,True,True
IMG_0263_20260531172618168,1,3,2,26.58926010131836,8.031539916992188,1.2041513919830322,0.47617930063365405,0.1741554608068219,0.02538965707385511,True,True
IMG_0265_20260602202829988,1,5,0,7.147541046142578,1.7767900228500366,0.6403337121009827,0.13029960429621254,0.006281607665690711,0.011057403721606168,True,True
IMG_0267_20260601214424911,2,4,0|2,103.96397399902344,2.693331003189087,1.4092131853103638,0.9568184329760194,0.10143532294766322,0.0369638413116674,True,True
IMG_0270_20260519205815837,2,3,0|2,12.832353591918945,2.3352115154266357,1.2344636917114258,0.25255824080121925,0.03343350864012021,0.025385676311887092,True,True
IMG_0273_20260519211007285,3,3,0|1|2,33.47925567626953,nan,1.4848380088806152,0.5174566663928366,nan,0.02807539648913489,True,True
IMG_0273_20260531200637600,3,5,1|2|3,32.207820892333984,0.6793972253799438,1.1954920291900635,0.6047574529967799,0.00013124220749393005,0.024368301373550477,True,True
IMG_0276_20260531184030170,1,2,0,124.1083755493164,2.997096538543701,0.7215083241462708,0.8548370191803795,0.10637455457305002,0.012951153090420215,True,True
IMG_0279_20260531174341076,2,3,0|1,24.84554100036621,2.8534915447235107,1.0274282693862915,0.7567980022197558,0.07300215982721382,0.02837196389515239,True,True
IMG_0281_20260519054740064,3,4,1|2|3,4.658185005187988,0.8639018535614014,2.351076602935791,0.09499635214007782,0.0,0.06053002289135411,True,True
IMG_0281_20260602200403009,1,5,4,77.705078125,1.6473649740219116,0.7039756774902344,0.9421284943599804,0.004451266308518803,0.008616952286089982,True,True
IMG_0282_20260602033219493,3,4,0|1|3,47.3698844909668,6.141249656677246,1.8501657247543335,0.6385445465085169,0.19041024753332178,0.0467931074868972,True,True
IMG_0283_20260601221651571,2,4,0|1,33.61167526245117,1.5552337169647217,0.8927804827690125,0.9485415520088057,0.02426607322500991,0.018275266997832572,True,True
IMG_0294_20260531043004075,3,6,0|3|4,31.019140243530273,9.424439430236816,2.5053839683532715,0.4783415124232003,0.24041178845377473,0.05733525273090758,True,True
IMG_0295_20260531033536988,2,3,0|2,34.0663948059082,2.6569998264312744,1.0308723449707031,0.814721969006381,0.05109794353433252,0.025894432523684566,True,True
IMG_0295_20260602210803070,1,4,0,28.352617263793945,2.2574844360351562,0.5565399527549744,0.9961432506887052,0.03587326525268395,0.006562831713889116,True,True
IMG_0296_20260601222136820,2,3,0|2,100.95780181884766,3.3133492469787598,0.8933859467506409,0.9875646220483443,0.09170616113744076,0.016913406240676537,True,True
IMG_0301_20260531180724630,2,4,0|2,93.68575286865234,2.3946261405944824,0.9883498549461365,0.9986366734832992,0.035704332208218496,0.016109188630644627,True,True
IMG_0302_20260519190749367,3,4,0|1|2,13.48440933227539,3.4043450355529785,1.3093514442443848,0.2464117137077353,0.08267581475128645,0.025414214268703432,True,True
IMG_0304_20260531192447466,2,5,0|4,86.81574249267578,3.6625449657440186,2.1084296703338623,0.9819614631257687,0.11245718105104854,0.054223172007991864,True,True
IMG_0304_20260531201212706,3,4,0|2|3,74.21237182617188,0.4346610903739929,2.170407772064209,0.9597727557542086,0.0,0.04620485197095168,True,True
IMG_0308_20260531201213133,2,3,0|2,11.320833206176758,1.9868210554122925,1.478763222694397,0.15954198473282444,0.05233157479837487,0.03765821768469584,True,True
IMG_0315_20260519195911300,2,4,0|3,10.356221199035645,10.41909122467041,1.6707048416137695,0.14666572378191076,0.31358189081225035,0.04183939106690624,True,True
IMG_0317_20260601053959256,3,5,0|2|4,67.92916870117188,3.0280001163482666,1.3372471332550049,0.8226150082853311,0.08637037037037038,0.03907192027159919,True,True
IMG_0319_20260519201323709,3,5,0|2|3,35.13541030883789,6.3015360832214355,1.4184775352478027,0.4979383143658255,0.16152784169351128,0.02760962542533511,True,True
IMG_0323_20260531183550755,2,6,0|1,84.11481475830078,2.1251730918884277,1.2153265476226807,0.7766990291262136,0.05148646404251785,0.02883799517460692,True,True
IMG_0323_20260531200817893,2,3,0|2,98.8375244140625,0.91068434715271,1.6440997123718262,0.8983394086674767,0.0006297229219143577,0.03618704123368498,True,True
IMG_0324_20260531180814650,1,2,0,112.41840362548828,0.34315353631973267,0.8232154250144958,0.9826264078600527,0.0,0.01936850840379004,True,True
IMG_0332_20260601210811038,1,4,0,114.97220611572266,1.4298672676086426,1.2305198907852173,0.9878531458987307,0.003903598099117447,0.029803179684941974,True,True
IMG_0336_20260519194239411,3,4,0|2|3,11.551156997680664,0.9334419369697571,1.8999581336975098,0.18123543123543123,0.0,0.055318072684007666,True,True
IMG_0337_20260519070425325,2,4,0|1,10.451054573059082,3.6613593101501465,1.1447526216506958,0.17959582790091264,0.08479953850591289,0.02403146398452175,True,True
IMG_0338_20260519052408231,1,3,0,24.61174964904785,1.3705644607543945,0.7993159890174866,0.45704162976085033,0.006215040397762586,0.012629435540164602,True,True
IMG_0339_20260531201439063,1,4,1,113.56661987304688,5.363208770751953,1.0601692199707031,0.9030650121964153,0.11053995870128729,0.018484920101078044,True,True
IMG_0341_20260602200544515,2,4,0|2,24.522388458251953,2.951815128326416,0.6626219153404236,0.36,0.056168028891845655,0.01091701551002393,True,True
IMG_0344_20260531183815674,2,3,0|1,56.30167007446289,3.4967992305755615,2.665121555328369,0.7356836602842711,0.06826464816372302,0.08595997456726558,True,True
IMG_0347_20260519055232066,3,4,1|2|3,17.18447494506836,1.9075441360473633,2.00443696975708,0.2588448745086181,0.005631819781766983,0.04261608269453143,True,True
IMG_0349_20260601031049861,2,4,0|3,41.84218978881836,4.408400535583496,1.4037976264953613,0.7764633584267937,0.1632026452527161,0.034413380454179646,True,True
IMG_0352_20260519054216635,3,4,0|1|2,60.88816452026367,1.2376590967178345,1.541199803352356,0.7201210287443268,0.0,0.030722708799397216,True,True
IMG_0352_20260531201924483,1,3,1,54.340087890625,1.3624961376190186,0.5809102058410645,0.9682432432432433,0.020273972602739727,0.00708029464580203,True,True
IMG_0352_20260601200018880,1,2,0,34.66279602050781,2.129122257232666,0.5006493330001831,0.9423849933005806,0.07009978014544224,0.00663155309336026,True,True
IMG_0352_20260602201514324,1,3,1,125.41856384277344,2.6461904048919678,1.0261082649230957,0.9550337630448128,0.03932475573183709,0.01814390138516421,True,True
IMG_0354_20260519192342956,2,4,1|2,12.586682319641113,1.7399107217788696,1.08878493309021,0.2240734973528496,0.005625270445694505,0.018414856356513833,True,True
IMG_0354_20260519201859623,2,2,0|1,65.97933197021484,nan,1.7745118141174316,0.5802206880273795,nan,0.0381288048702339,True,True
IMG_0354_20260601212051925,1,3,1,79.4077377319336,1.1294100284576416,0.6022494435310364,0.947576099210823,0.0011965626019797672,0.008378623188405798,True,True
IMG_0357_20260531193644567,1,3,0,102.19136047363281,13.94112491607666,0.44927453994750977,0.9848249698223832,0.14283171841012457,0.0013287612516073724,True,True
IMG_0359_20260519180530923,3,6,0|2|3,13.245229721069336,1.1718316078186035,1.514398455619812,0.42826347305389223,0.005998000666444518,0.026939418419531586,True,True
IMG_0361_20260601191914542,2,4,0|2,106.2313461303711,3.1904242038726807,0.9535577893257141,0.962088915956151,0.09168061890191098,0.01881748592030114,True,True
IMG_0362_20260602052608823,2,5,0|3,21.782503128051758,3.5826570987701416,0.897064745426178,0.22644544997486174,0.1313162819713038,0.027383191236834678,True,True
IMG_0363_20260519194107759,2,3,0|1,23.48224449157715,0.6053054928779602,1.0974688529968262,0.35660328210471476,0.0,0.018847002982288318,True,True
IMG_0363_20260531183024288,1,4,0,110.16558837890625,5.18660831451416,0.8527829051017761,0.9940508382909681,0.12175796614034087,0.014649108515325603,True,True
