image,depth,sample_group,module,gate_mode,shape,src_weight_mean,src_weight_std,src_weight_min,src_weight_max,depth_weight_mean,depth_weight_std,depth_weight_min,depth_weight_max,base_blend_weight,out_blend_weight
622_xinjiang_IMG_0066_20260519032202512_realexp.jpg,622_xinjiang_IMG_0066_20260519032202512_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8620597720146179,0.05560433119535446,0.5164890885353088,0.9850436449050903,0.13794025778770447,0.05560433119535446,0.014956355094909668,0.48351091146469116,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0066_20260519032202512_realexp.jpg,622_xinjiang_IMG_0066_20260519032202512_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.7062811851501465,0.13351649045944214,0.2945646047592163,0.9431599378585815,0.29371875524520874,0.13351649045944214,0.05684006214141846,0.7054353952407837,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0068_20260519195224419.jpg,622_xinjiang_IMG_0068_20260519195224419.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.973244309425354,0.024290142580866814,0.5701138973236084,0.9989620447158813,0.02675575017929077,0.024290142580866814,0.0010379552841186523,0.4298861026763916,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0068_20260519195224419.jpg,622_xinjiang_IMG_0068_20260519195224419.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8673980236053467,0.05997644364833832,0.5264567136764526,0.9838426113128662,0.13260197639465332,0.05997644364833832,0.01615738868713379,0.47354328632354736,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0068_20260519195224419.jpg,622_xinjiang_IMG_0068_20260519195224419.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7453343272209167,0.10623529553413391,0.37880393862724304,0.9613542556762695,0.25466570258140564,0.10623529553413391,0.03864574432373047,0.6211960315704346,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0068_20260519195224419_realexp.jpg,622_xinjiang_IMG_0068_20260519195224419_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9737729430198669,0.02258244901895523,0.5794382691383362,0.9985369443893433,0.026227068156003952,0.02258244901895523,0.0014630556106567383,0.4205617308616638,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0068_20260519195224419_realexp.jpg,622_xinjiang_IMG_0068_20260519195224419_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8668264746665955,0.060556571930646896,0.5428634881973267,0.9815989136695862,0.13317357003688812,0.060556571930646896,0.01840108633041382,0.45713651180267334,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0068_20260519195224419_realexp.jpg,622_xinjiang_IMG_0068_20260519195224419_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.7491482496261597,0.10746122896671295,0.3792862296104431,0.9691436290740967,0.25085175037384033,0.10746122896671295,0.03085637092590332,0.6207137703895569,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0069_20260531201543104.jpg,622_xinjiang_IMG_0069_20260531201543104.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9649723172187805,0.045303016901016235,0.34245404601097107,0.9991115927696228,0.035027626901865005,0.045303016901016235,0.0008884072303771973,0.6575459241867065,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0069_20260531201543104.jpg,622_xinjiang_IMG_0069_20260531201543104.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8508374094963074,0.07832623273134232,0.17648273706436157,0.9742091298103333,0.14916254580020905,0.07832623273134232,0.025790870189666748,0.8235172629356384,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0069_20260531201543104.jpg,622_xinjiang_IMG_0069_20260531201543104.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.6502860188484192,0.1573922485113144,0.20116174221038818,0.9265655279159546,0.3497140407562256,0.1573922485113144,0.07343447208404541,0.7988382577896118,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0069_20260531201543104_realexp.jpg,622_xinjiang_IMG_0069_20260531201543104_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9655463695526123,0.04509957134723663,0.2965550720691681,0.9995273351669312,0.03445367142558098,0.04509957134723663,0.00047266483306884766,0.7034449577331543,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0069_20260531201543104_realexp.jpg,622_xinjiang_IMG_0069_20260531201543104_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8510406017303467,0.07813908159732819,0.15642493963241577,0.9788216352462769,0.14895948767662048,0.07813908159732819,0.021178364753723145,0.8435750603675842,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0069_20260531201543104_realexp.jpg,622_xinjiang_IMG_0069_20260531201543104_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.6558484435081482,0.14714209735393524,0.23843172192573547,0.9275388717651367,0.3441515266895294,0.14714209735393524,0.07246112823486328,0.7615683078765869,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0071_20260601212552053.jpg,622_xinjiang_IMG_0071_20260601212552053.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9650480151176453,0.04686007648706436,0.18674711883068085,0.9987229704856873,0.03495213761925697,0.04686007648706436,0.0012770295143127441,0.813252866268158,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0071_20260601212552053.jpg,622_xinjiang_IMG_0071_20260601212552053.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.855065107345581,0.06395918130874634,0.34899434447288513,0.9767518639564514,0.14493490755558014,0.06395918130874634,0.023248136043548584,0.6510056257247925,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0071_20260601212552053.jpg,622_xinjiang_IMG_0071_20260601212552053.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.6585363745689392,0.1289629489183426,0.266752690076828,0.9507492780685425,0.3414635956287384,0.1289629340171814,0.04925072193145752,0.7332472801208496,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0071_20260601212552053_realexp.jpg,622_xinjiang_IMG_0071_20260601212552053_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9653933048248291,0.045941829681396484,0.1658136248588562,0.998539924621582,0.03460665047168732,0.045941829681396484,0.0014600753784179688,0.8341863751411438,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0071_20260601212552053_realexp.jpg,622_xinjiang_IMG_0071_20260601212552053_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8552641272544861,0.06423886865377426,0.340425580739975,0.9771042466163635,0.14473579823970795,0.06423886865377426,0.022895753383636475,0.6595743894577026,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0071_20260601212552053_realexp.jpg,622_xinjiang_IMG_0071_20260601212552053_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.6602158546447754,0.12863779067993164,0.2633952498435974,0.9534799456596375,0.3397842049598694,0.12863779067993164,0.04652005434036255,0.7366047501564026,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0072_20260519030043290.jpg,622_xinjiang_IMG_0072_20260519030043290.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9687668085098267,0.04060102999210358,0.19771593809127808,0.9987583160400391,0.03123321570456028,0.04060102999210358,0.0012416839599609375,0.8022840619087219,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0072_20260519030043290.jpg,622_xinjiang_IMG_0072_20260519030043290.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8577244281768799,0.0711895003914833,0.3374386727809906,0.9835495948791504,0.14227555692195892,0.0711895003914833,0.01645040512084961,0.662561297416687,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0072_20260519030043290.jpg,622_xinjiang_IMG_0072_20260519030043290.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7160093784332275,0.12588299810886383,0.2971605360507965,0.9404163360595703,0.28399065136909485,0.12588299810886383,0.05958366394042969,0.7028394937515259,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0072_20260519030043290_realexp.jpg,622_xinjiang_IMG_0072_20260519030043290_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9696550965309143,0.03855256736278534,0.203837588429451,0.9993294477462769,0.03034496121108532,0.03855256736278534,0.0006705522537231445,0.7961624264717102,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0072_20260519030043290_realexp.jpg,622_xinjiang_IMG_0072_20260519030043290_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8592779040336609,0.06864610314369202,0.4288707971572876,0.9824192523956299,0.1407221406698227,0.06864610314369202,0.017580747604370117,0.5711292028427124,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0072_20260519030043290_realexp.jpg,622_xinjiang_IMG_0072_20260519030043290_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.7168179154396057,0.11831977218389511,0.30150195956230164,0.9273961782455444,0.2831821143627167,0.11831977218389511,0.07260382175445557,0.698498010635376,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0072_20260519033219930.jpg,622_xinjiang_IMG_0072_20260519033219930.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9646203517913818,0.04328935220837593,0.4664546251296997,0.9987894892692566,0.03537961468100548,0.04328935220837593,0.0012105107307434082,0.5335453748703003,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0072_20260519033219930.jpg,622_xinjiang_IMG_0072_20260519033219930.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8580567836761475,0.06775153428316116,0.3477002680301666,0.9801602959632874,0.14194324612617493,0.06775153428316116,0.019839704036712646,0.6522997617721558,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0072_20260519033219930.jpg,622_xinjiang_IMG_0072_20260519033219930.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7307074069976807,0.12712927162647247,0.2807184159755707,0.9307095408439636,0.2692926526069641,0.12712927162647247,0.06929045915603638,0.7192815542221069,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0073_20260519182444116.jpg,622_xinjiang_IMG_0073_20260519182444116.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9696393013000488,0.039468374103307724,0.29034164547920227,0.9974440336227417,0.030360722914338112,0.039468374103307724,0.0025559663772583008,0.7096583843231201,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0073_20260519182444116.jpg,622_xinjiang_IMG_0073_20260519182444116.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8633169531822205,0.08150619268417358,0.1736036092042923,0.9770591855049133,0.13668300211429596,0.08150619268417358,0.02294081449508667,0.8263964056968689,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0073_20260519182444116.jpg,622_xinjiang_IMG_0073_20260519182444116.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7576587796211243,0.11811242252588272,0.4330095052719116,0.9759016036987305,0.24234119057655334,0.11811242252588272,0.02409839630126953,0.5669904947280884,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0074_20260519025337471.jpg,622_xinjiang_IMG_0074_20260519025337471.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9735278487205505,0.023522205650806427,0.6122106313705444,0.9979683756828308,0.026472141966223717,0.023522205650806427,0.0020316243171691895,0.38778936862945557,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0074_20260519025337471.jpg,622_xinjiang_IMG_0074_20260519025337471.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8621614575386047,0.052703194320201874,0.5129150152206421,0.9819544553756714,0.13783849775791168,0.052703194320201874,0.018045544624328613,0.4870849847793579,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0074_20260519025337471.jpg,622_xinjiang_IMG_0074_20260519025337471.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7216069102287292,0.13560059666633606,0.29815348982810974,0.9700623154640198,0.27839311957359314,0.13560059666633606,0.029937684535980225,0.7018464803695679,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0074_20260519025337471_realexp.jpg,622_xinjiang_IMG_0074_20260519025337471_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9739922285079956,0.02253768965601921,0.6094251871109009,0.9989629983901978,0.026007719337940216,0.02253768965601921,0.001037001609802246,0.3905748128890991,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0074_20260519025337471_realexp.jpg,622_xinjiang_IMG_0074_20260519025337471_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8629413843154907,0.05205100029706955,0.4994513988494873,0.983523428440094,0.13705861568450928,0.05205100029706955,0.016476571559906006,0.5005486011505127,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0074_20260519025337471_realexp.jpg,622_xinjiang_IMG_0074_20260519025337471_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.7192829847335815,0.1377633959054947,0.29768985509872437,0.9728805422782898,0.2807169556617737,0.1377633959054947,0.027119457721710205,0.7023101449012756,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0074_20260531055939073.jpg,622_xinjiang_IMG_0074_20260531055939073.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9699867367744446,0.029940513893961906,0.40979015827178955,0.9987566471099854,0.030013341456651688,0.029940513893961906,0.0012433528900146484,0.5902098417282104,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0074_20260531055939073.jpg,622_xinjiang_IMG_0074_20260531055939073.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8518162369728088,0.06752711534500122,0.3837628662586212,0.9833815097808838,0.1481837034225464,0.06752711534500122,0.01661849021911621,0.6162371635437012,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0074_20260531055939073.jpg,622_xinjiang_IMG_0074_20260531055939073.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7254335880279541,0.11726550757884979,0.30452466011047363,0.9549175500869751,0.2745664715766907,0.11726550757884979,0.0450824499130249,0.6954753398895264,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0074_20260531055939073_realexp.jpg,622_xinjiang_IMG_0074_20260531055939073_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9709233045578003,0.027805360034108162,0.3974282145500183,0.9989407658576965,0.029076706618070602,0.027805360034108162,0.0010592341423034668,0.6025717854499817,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0074_20260531055939073_realexp.jpg,622_xinjiang_IMG_0074_20260531055939073_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8529824018478394,0.06681673228740692,0.4966532289981842,0.9820433259010315,0.14701759815216064,0.06681673228740692,0.017956674098968506,0.5033468008041382,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0074_20260531055939073_realexp.jpg,622_xinjiang_IMG_0074_20260531055939073_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.7226638793945312,0.11651557683944702,0.3052809536457062,0.9569362998008728,0.27733609080314636,0.11651557683944702,0.0430637001991272,0.6947190761566162,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0076_20260519030528237.jpg,622_xinjiang_IMG_0076_20260519030528237.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9673956036567688,0.03551752492785454,0.48322805762290955,0.9987810254096985,0.03260444477200508,0.03551752492785454,0.0012189745903015137,0.5167719125747681,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0076_20260519030528237.jpg,622_xinjiang_IMG_0076_20260519030528237.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.854145348072052,0.0605376660823822,0.371399462223053,0.9806726574897766,0.145854651927948,0.0605376660823822,0.01932734251022339,0.628600537776947,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0076_20260519030528237.jpg,622_xinjiang_IMG_0076_20260519030528237.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.6969400644302368,0.14257054030895233,0.26237165927886963,0.9593566656112671,0.30305999517440796,0.14257054030895233,0.04064333438873291,0.7376283407211304,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0076_20260519030528237_realexp.jpg,622_xinjiang_IMG_0076_20260519030528237_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9692302942276001,0.030773315578699112,0.49969249963760376,0.998525083065033,0.030769694596529007,0.030773315578699112,0.001474916934967041,0.5003075003623962,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0076_20260519030528237_realexp.jpg,622_xinjiang_IMG_0076_20260519030528237_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8556057214736938,0.06095043569803238,0.3478972315788269,0.9806404113769531,0.14439433813095093,0.06095043569803238,0.019359588623046875,0.6521027684211731,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0076_20260519030528237_realexp.jpg,622_xinjiang_IMG_0076_20260519030528237_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.6826409101486206,0.14557209610939026,0.2833073139190674,0.929429829120636,0.3173590898513794,0.14557209610939026,0.07057017087936401,0.7166926860809326,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0076_20260519032647937.jpg,622_xinjiang_IMG_0076_20260519032647937.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9723691344261169,0.02807076834142208,0.43403103947639465,0.9987649917602539,0.027630874887108803,0.02807076834142208,0.0012350082397460938,0.5659689903259277,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0076_20260519032647937.jpg,622_xinjiang_IMG_0076_20260519032647937.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8679562211036682,0.0474994033575058,0.6294680833816528,0.9839719533920288,0.1320437341928482,0.0474994033575058,0.01602804660797119,0.37053191661834717,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0076_20260519032647937.jpg,622_xinjiang_IMG_0076_20260519032647937.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7206401228904724,0.11930470913648605,0.34253621101379395,0.960798442363739,0.2793598473072052,0.11930470913648605,0.039201557636260986,0.657463788986206,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0076_20260519032647937_realexp.jpg,622_xinjiang_IMG_0076_20260519032647937_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9732829332351685,0.025325315073132515,0.4062308371067047,0.9982872605323792,0.026717055588960648,0.025325315073132515,0.0017127394676208496,0.5937691926956177,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0076_20260519032647937_realexp.jpg,622_xinjiang_IMG_0076_20260519032647937_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8671174645423889,0.050410810858011246,0.5444319248199463,0.9852194786071777,0.13288255035877228,0.050410810858011246,0.014780521392822266,0.4555680751800537,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0076_20260519032647937_realexp.jpg,622_xinjiang_IMG_0076_20260519032647937_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.7165384888648987,0.11822528392076492,0.3438408374786377,0.9636738896369934,0.2834615409374237,0.11822528392076492,0.03632611036300659,0.6561591625213623,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0076_20260519064543800.jpg,622_xinjiang_IMG_0076_20260519064543800.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9716600775718689,0.028674690052866936,0.43593907356262207,0.9976466298103333,0.028339900076389313,0.028674690052866936,0.002353370189666748,0.5640609264373779,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0076_20260519064543800.jpg,622_xinjiang_IMG_0076_20260519064543800.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8656749129295349,0.05292857438325882,0.5363384485244751,0.9845327734947205,0.13432519137859344,0.05292857438325882,0.015467226505279541,0.4636615514755249,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0076_20260519064543800.jpg,622_xinjiang_IMG_0076_20260519064543800.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7086560130119324,0.14317698776721954,0.19881901144981384,0.9546861052513123,0.2913439869880676,0.14317698776721954,0.045313894748687744,0.8011809587478638,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0076_20260519064543800_realexp.jpg,622_xinjiang_IMG_0076_20260519064543800_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9720687866210938,0.027112465351819992,0.5797711610794067,0.9982155561447144,0.027931151911616325,0.027112465351819992,0.0017844438552856445,0.42022883892059326,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0076_20260519064543800_realexp.jpg,622_xinjiang_IMG_0076_20260519064543800_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8662698864936829,0.052826423197984695,0.5730648636817932,0.9868401288986206,0.13373012840747833,0.052826423197984695,0.013159871101379395,0.4269351363182068,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0076_20260519064543800_realexp.jpg,622_xinjiang_IMG_0076_20260519064543800_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.7093244194984436,0.14071227610111237,0.25585535168647766,0.9510038495063782,0.29067566990852356,0.14071227610111237,0.048996150493621826,0.7441446781158447,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0077_20260602201927063.jpg,622_xinjiang_IMG_0077_20260602201927063.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9603577256202698,0.04822482168674469,0.3947177231311798,0.9967721104621887,0.03964226320385933,0.04822482168674469,0.0032278895378112793,0.6052823066711426,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0077_20260602201927063.jpg,622_xinjiang_IMG_0077_20260602201927063.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8445339798927307,0.08302672952413559,0.31837236881256104,0.9818153977394104,0.15546594560146332,0.08302672952413559,0.0181846022605896,0.681627631187439,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0077_20260602201927063.jpg,622_xinjiang_IMG_0077_20260602201927063.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.6632510423660278,0.14417535066604614,0.24614208936691284,0.9348880052566528,0.3367488980293274,0.14417535066604614,0.06511199474334717,0.7538579106330872,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0077_20260602201927063_realexp.jpg,622_xinjiang_IMG_0077_20260602201927063_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9634235501289368,0.04157570004463196,0.4300951361656189,0.9973511695861816,0.03657641261816025,0.04157570004463196,0.0026488304138183594,0.5699048638343811,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0077_20260602201927063_realexp.jpg,622_xinjiang_IMG_0077_20260602201927063_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8473559617996216,0.07863378524780273,0.27058324217796326,0.9766703248023987,0.1526440680027008,0.07863378524780273,0.02332967519760132,0.7294167280197144,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0077_20260602201927063_realexp.jpg,622_xinjiang_IMG_0077_20260602201927063_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.664753794670105,0.14168012142181396,0.2312859445810318,0.9279868006706238,0.33524611592292786,0.14168012142181396,0.07201319932937622,0.7687140703201294,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0079_20260519030528548.jpg,622_xinjiang_IMG_0079_20260519030528548.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9696018695831299,0.037397351115942,0.24267418682575226,0.9985032081604004,0.030398093163967133,0.037397351115942,0.0014967918395996094,0.7573258280754089,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0079_20260519030528548.jpg,622_xinjiang_IMG_0079_20260519030528548.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8553158640861511,0.0614938884973526,0.3661753833293915,0.9831424355506897,0.14468416571617126,0.0614938884973526,0.016857564449310303,0.6338245868682861,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0079_20260519030528548.jpg,622_xinjiang_IMG_0079_20260519030528548.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.7094879746437073,0.1382816731929779,0.27531638741493225,0.9325156807899475,0.29051196575164795,0.1382816731929779,0.06748431921005249,0.7246836423873901,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0079_20260519031013487.jpg,622_xinjiang_IMG_0079_20260519031013487.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.9670096635818481,0.03965829312801361,0.3319229483604431,0.9986268281936646,0.032990261912345886,0.03965829312801361,0.0013731718063354492,0.6680770516395569,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0079_20260519031013487.jpg,622_xinjiang_IMG_0079_20260519031013487.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8539259433746338,0.0734172835946083,0.27463188767433167,0.991384744644165,0.146074116230011,0.0734172835946083,0.008615255355834961,0.7253681421279907,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0079_20260519031013487.jpg,622_xinjiang_IMG_0079_20260519031013487.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.687554121017456,0.13699732720851898,0.28934091329574585,0.9334936141967773,0.31244587898254395,0.13699732720851898,0.06650638580322266,0.7106590867042542,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0079_20260519031013487_realexp.jpg,622_xinjiang_IMG_0079_20260519031013487_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.967542290687561,0.037641916424036026,0.4520869553089142,0.9986491799354553,0.032457828521728516,0.037641916424036026,0.0013508200645446777,0.5479130744934082,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0079_20260519031013487_realexp.jpg,622_xinjiang_IMG_0079_20260519031013487_realexp.png,overexposed,model.37.coord_att,spatial_illum,1x1x40x40,0.8528802394866943,0.07415705174207687,0.2823718786239624,0.9898108243942261,0.14711973071098328,0.07415705174207687,0.010189175605773926,0.7176281213760376,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0079_20260519031013487_realexp.jpg,622_xinjiang_IMG_0079_20260519031013487_realexp.png,overexposed,model.38.coord_att,spatial_illum,1x1x20x20,0.6849575042724609,0.13815706968307495,0.29874563217163086,0.9379950761795044,0.31504252552986145,0.13815706968307495,0.062004923820495605,0.7012543678283691,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0079_20260602201927347.jpg,622_xinjiang_IMG_0079_20260602201927347.png,normal,model.36.coord_att,spatial_illum,1x1x80x80,0.962810754776001,0.0430716946721077,0.35303711891174316,0.9992632269859314,0.03718923404812813,0.0430716946721077,0.0007367730140686035,0.6469628810882568,0.5456488728523254,0.4543510973453522
622_xinjiang_IMG_0079_20260602201927347.jpg,622_xinjiang_IMG_0079_20260602201927347.png,normal,model.37.coord_att,spatial_illum,1x1x40x40,0.8406062126159668,0.0842868909239769,0.18655766546726227,0.9752938747406006,0.15939375758171082,0.0842868909239769,0.024706125259399414,0.8134423494338989,0.5461330413818359,0.4538668990135193
622_xinjiang_IMG_0079_20260602201927347.jpg,622_xinjiang_IMG_0079_20260602201927347.png,normal,model.38.coord_att,spatial_illum,1x1x20x20,0.6646011471748352,0.15205463767051697,0.08061375468969345,0.9348899722099304,0.33539891242980957,0.15205463767051697,0.06511002779006958,0.9193862676620483,0.45556193590164185,0.5444381237030029
622_xinjiang_IMG_0079_20260602201927347_realexp.jpg,622_xinjiang_IMG_0079_20260602201927347_realexp.png,overexposed,model.36.coord_att,spatial_illum,1x1x80x80,0.9638397097587585,0.04087911918759346,0.359291672706604,0.9989529848098755,0.03616029769182205,0.04087911918759346,0.0010470151901245117,0.640708327293396,0.5456488728523254,0.4543510973453522
