stem,module,selected_instances,all_instances,normal_selected_src,exposed_selected_src,selected_src_delta_exposed_minus_normal,selected_depth_delta_exposed_minus_normal,control_src_delta_exposed_minus_normal,background_src_delta_exposed_minus_normal,selected_vs_control_did_src,selected_vs_background_did_src,normal_selected_minus_background_src,exposed_selected_minus_background_src,selected_feature_area,control_feature_area
IMG_0055_20260519031058066,model.36.coord_att,1,4,0.9724515080451965,0.9705966114997864,-0.0018548965454101562,0.0018548965454101562,0.0011250972747802734,0.00020378828048706055,-0.0029799938201904297,-0.002058684825897217,0.00010472536087036133,-0.0019539594650268555,125.21875,220.25
IMG_0055_20260519031058066,model.37.coord_att,1,4,0.8758158683776855,0.8814590573310852,0.005643188953399658,-0.005643188953399658,0.003299117088317871,0.0002994537353515625,0.002344071865081787,0.005343735218048096,0.010857105255126953,0.01620084047317505,31.3046875,55.0625
IMG_0055_20260519031058066,model.38.coord_att,1,4,0.6843735575675964,0.6705006957054138,-0.013872861862182617,0.013872861862182617,0.0012830495834350586,0.0015010237693786621,-0.015155911445617676,-0.01537388563156128,-0.03952372074127197,-0.05489760637283325,7.826171875,13.765625
IMG_0055_20260602191353127,model.36.coord_att,2,4,0.9607118964195251,0.9721904397010803,0.011478543281555176,-0.011478543281555176,-0.00017589330673217773,5.340576171875e-05,0.011654436588287354,0.011425137519836426,-0.009987354278564453,0.0014377832412719727,65.875,114.34375
IMG_0055_20260602191353127,model.37.coord_att,2,4,0.9205656051635742,0.9246038794517517,0.00403827428817749,-0.00403827428817749,0.0021025538444519043,0.0007682442665100098,0.001935720443725586,0.0032700300216674805,0.06384885311126709,0.06711888313293457,16.46875,28.5859375
IMG_0055_20260602191353127,model.38.coord_att,2,4,0.7283955812454224,0.7037423849105835,-0.024653196334838867,0.024653196334838867,0.0005155801773071289,0.0015351176261901855,-0.025168776512145996,-0.026188313961029053,0.0032791495323181152,-0.022909164428710938,4.1171875,7.146484375
IMG_0056_20260519061055960,model.36.coord_att,3,5,0.9534867405891418,0.9686475992202759,0.015160858631134033,-0.015160858631134033,0.0007693767547607422,9.953975677490234e-05,0.014391481876373291,0.01506131887435913,-0.020918607711791992,-0.005857288837432861,115.109375,30.375
IMG_0056_20260519061055960,model.37.coord_att,3,5,0.8230408430099487,0.8783689737319946,0.0553281307220459,-0.0553281307220459,0.0018839240074157715,-6.42538070678711e-05,0.05344420671463013,0.05539238452911377,-0.04370224475860596,0.011690139770507812,28.77734375,7.59375
IMG_0056_20260519061055960,model.38.coord_att,3,5,0.7650396823883057,0.7360908389091492,-0.028948843479156494,0.028948843479156494,0.029270291328430176,-0.0012659430503845215,-0.05821913480758667,-0.027682900428771973,0.047194719314575195,0.019511818885803223,7.1943359375,1.8984375
IMG_0057_20260519032248911,model.36.coord_att,2,4,0.9476659893989563,0.9487664699554443,0.0011004805564880371,-0.0011004805564880371,0.0010505914688110352,0.00013339519500732422,4.988908767700195e-05,0.0009670853614807129,-0.025964081287384033,-0.02499699592590332,85.984375,190.390625
IMG_0057_20260519032248911,model.37.coord_att,2,4,0.8525663018226624,0.8654940128326416,0.012927711009979248,-0.012927711009979248,0.0007777810096740723,0.00029009580612182617,0.012149930000305176,0.012637615203857422,-0.010942578315734863,0.0016950368881225586,21.49609375,47.59765625
IMG_0057_20260519032248911,model.38.coord_att,2,4,0.6700258851051331,0.6566903591156006,-0.01333552598953247,0.01333552598953247,0.0012120604515075684,-0.0020064115524291992,-0.014547586441040039,-0.011329114437103271,-0.03170579671859741,-0.043034911155700684,5.3740234375,11.8994140625
IMG_0057_20260519034409793,model.36.coord_att,2,4,0.9270296692848206,0.9549797177314758,0.027950048446655273,-0.027950048446655273,0.0010935068130493164,0.00015282630920410156,0.026856541633605957,0.027797222137451172,-0.046916961669921875,-0.019119739532470703,137.0625,75.484375
IMG_0057_20260519034409793,model.37.coord_att,2,4,0.8900571465492249,0.8745367527008057,-0.01552039384841919,0.01552039384841919,0.0026972293853759766,-0.0005145072937011719,-0.018217623233795166,-0.015005886554718018,0.022992193698883057,0.007986307144165039,34.265625,18.87109375
IMG_0057_20260519034409793,model.38.coord_att,2,4,0.6150252819061279,0.6015278697013855,-0.013497412204742432,0.013497412204742432,-0.0018270015716552734,-0.0030096769332885742,-0.011670410633087158,-0.010487735271453857,-0.10487616062164307,-0.11536389589309692,8.56640625,4.7177734375
IMG_0057_20260519034544769,model.36.coord_att,2,4,0.921482503414154,0.9713289737701416,0.04984647035598755,-0.04984647035598755,-0.0004354715347290039,0.0004341602325439453,0.05028194189071655,0.049412310123443604,-0.05288940668106079,-0.0034770965576171875,193.828125,51.71875
IMG_0057_20260519034544769,model.37.coord_att,2,4,0.797433078289032,0.8458898663520813,0.048456788063049316,-0.048456788063049316,0.0027030110359191895,0.00043761730194091797,0.04575377702713013,0.0480191707611084,-0.06970977783203125,-0.02169060707092285,48.45703125,12.9296875
IMG_0057_20260519034544769,model.38.coord_att,2,4,0.8234308958053589,0.7433478832244873,-0.08008301258087158,0.08008301258087158,-0.019979357719421387,-0.013031244277954102,-0.060103654861450195,-0.06705176830291748,0.07684415578842163,0.00979238748550415,12.1142578125,3.232421875
IMG_0058_20260519034457462,model.36.coord_att,1,3,0.8297749161720276,0.9088820219039917,0.07910710573196411,-0.07910710573196411,0.0009694695472717285,0.00024688243865966797,0.07813763618469238,0.07886022329330444,-0.14240431785583496,-0.06354409456253052,65.515625,413.671875
IMG_0058_20260519034457462,model.37.coord_att,1,3,0.7219739556312561,0.7017659544944763,-0.020208001136779785,0.020208001136779785,0.004670321941375732,8.529424667358398e-05,-0.024878323078155518,-0.02029329538345337,-0.13447529077529907,-0.15476858615875244,16.37890625,103.41796875
IMG_0058_20260519034457462,model.38.coord_att,1,3,0.6251785159111023,0.48051318526268005,-0.14466533064842224,0.14466533064842224,0.005011081695556641,-0.005460917949676514,-0.14967641234397888,-0.13920441269874573,-0.07919538021087646,-0.2183997929096222,4.0947265625,25.8544921875
IMG_0059_20260519061056327,model.36.coord_att,3,5,0.9531699419021606,0.9733772277832031,0.02020728588104248,-0.02020728588104248,-0.0006175637245178223,0.00012367963790893555,0.020824849605560303,0.020083606243133545,-0.020809292793273926,-0.0007256865501403809,87.765625,142.203125
IMG_0059_20260519061056327,model.37.coord_att,3,5,0.798774242401123,0.8274374008178711,0.028663158416748047,-0.028663158416748047,0.000837862491607666,0.00011038780212402344,0.02782529592514038,0.028552770614624023,-0.06591325998306274,-0.03736048936843872,21.94140625,35.55078125
IMG_0059_20260519061056327,model.38.coord_att,3,5,0.7017194628715515,0.6460958123207092,-0.055623650550842285,0.055623650550842285,-0.001760721206665039,-0.005525648593902588,-0.053862929344177246,-0.0500980019569397,-0.007008016109466553,-0.05710601806640625,5.4853515625,8.8876953125
IMG_0060_20260519030836162,model.36.coord_att,2,3,0.9160822629928589,0.9623160362243652,0.04623377323150635,-0.04623377323150635,0.0010471940040588379,0.00023406744003295898,0.04518657922744751,0.04599970579147339,-0.05793106555938721,-0.011931359767913818,211.59375,29.59375
IMG_0060_20260519030836162,model.37.coord_att,2,3,0.7677929997444153,0.795059323310852,0.027266323566436768,-0.027266323566436768,-0.00033921003341674805,0.00046253204345703125,0.027605533599853516,0.026803791522979736,-0.09234154224395752,-0.06553775072097778,52.8984375,7.3984375
IMG_0060_20260519030836162,model.38.coord_att,2,3,0.7545971870422363,0.6904282569885254,-0.06416893005371094,0.06416893005371094,-0.008884310722351074,-0.005266666412353516,-0.05528461933135986,-0.05890226364135742,0.038281798362731934,-0.02062046527862549,13.224609375,1.849609375
IMG_0062_20260519031146215,model.36.coord_att,1,4,0.9367694854736328,0.9597358703613281,0.022966384887695312,-0.022966384887695312,0.0017929673194885254,0.00019508600234985352,0.021173417568206787,0.02277129888534546,-0.035342276096343994,-0.012570977210998535,155.53125,195.390625
IMG_0062_20260519031146215,model.37.coord_att,1,4,0.8100107908248901,0.8296598196029663,0.019649028778076172,-0.019649028778076172,0.002994239330291748,0.0010756850242614746,0.016654789447784424,0.018573343753814697,-0.05514264106750488,-0.036569297313690186,38.8828125,48.84765625
IMG_0062_20260519031146215,model.38.coord_att,1,4,0.5337190628051758,0.5539509057998657,0.02023184299468994,-0.02023184299468994,0.010938942432403564,0.002420783042907715,0.009292900562286377,0.017811059951782227,-0.1669865846633911,-0.1491755247116089,9.720703125,12.2119140625
IMG_0063_20260519061716348,model.36.coord_att,2,3,0.9324721693992615,0.9588865637779236,0.02641439437866211,-0.02641439437866211,2.777576446533203e-05,0.00012093782424926758,0.026386618614196777,0.026293456554412842,-0.042339324951171875,-0.016045868396759033,234.6875,10.078125
IMG_0063_20260519061716348,model.37.coord_att,2,3,0.8530636429786682,0.8591541647911072,0.006090521812438965,-0.006090521812438965,-0.0018482804298400879,-0.0001284480094909668,0.007938802242279053,0.006218969821929932,-0.009494423866271973,-0.003275454044342041,58.671875,2.51953125
IMG_0063_20260519061716348,model.38.coord_att,2,3,0.6696845889091492,0.7283353805541992,0.05865079164505005,-0.05865079164505005,-0.04149991273880005,-0.0007389187812805176,0.1001507043838501,0.059389710426330566,-0.05838918685913086,0.001000523567199707,14.66796875,0.6298828125
IMG_0065_20260531192555298,model.36.coord_att,3,4,0.9371172785758972,0.9484498500823975,0.011332571506500244,-0.011332571506500244,0.0027657747268676758,0.00014859437942504883,0.008566796779632568,0.011183977127075195,-0.03294217586517334,-0.021758198738098145,211.859375,68.78125
IMG_0065_20260531192555298,model.37.coord_att,3,4,0.8934057950973511,0.898350179195404,0.0049443840980529785,-0.0049443840980529785,-0.0042555928230285645,0.0004958510398864746,0.009199976921081543,0.004448533058166504,0.03856450319290161,0.043013036251068115,52.96484375,17.1953125
IMG_0065_20260531192555298,model.38.coord_att,3,4,0.5249215960502625,0.4653163552284241,-0.05960524082183838,0.05960524082183838,-0.025716841220855713,0.0012413263320922852,-0.033888399600982666,-0.060846567153930664,-0.19129794836044312,-0.2521445155143738,13.2412109375,4.298828125
IMG_0065_20260531192905590,model.36.coord_att,3,5,0.9662908911705017,0.9720898866653442,0.005798995494842529,-0.005798995494842529,0.004079103469848633,0.00025337934494018555,0.0017198920249938965,0.005545616149902344,-0.004101395606994629,0.0014442205429077148,201.203125,235.125
IMG_0065_20260531192905590,model.37.coord_att,3,5,0.7934144735336304,0.8071202039718628,0.013705730438232422,-0.013705730438232422,0.008250057697296143,0.0003215670585632324,0.005455672740936279,0.01338416337966919,-0.06516677141189575,-0.05178260803222656,50.30078125,58.78125
IMG_0065_20260531192905590,model.38.coord_att,3,5,0.7424994111061096,0.7183715105056763,-0.02412790060043335,0.02412790060043335,-0.011510074138641357,-0.0012499094009399414,-0.012617826461791992,-0.022877991199493408,0.029651999473571777,0.006774008274078369,12.5751953125,14.6953125
IMG_0066_20260519032202512,model.36.coord_att,2,4,0.9023668766021729,0.9403219223022461,0.03795504570007324,-0.03795504570007324,-0.0007215142250061035,0.00023031234741210938,0.038676559925079346,0.03772473335266113,-0.07174205780029297,-0.034017324447631836,172.328125,58.875
IMG_0066_20260519032202512,model.37.coord_att,2,4,0.7791957855224609,0.8495922684669495,0.07039648294448853,-0.07039648294448853,0.0003012418746948242,0.001579582691192627,0.0700952410697937,0.0688169002532959,-0.08158272504806519,-0.012765824794769287,43.08203125,14.71875
IMG_0066_20260519032202512,model.38.coord_att,2,4,0.6174023151397705,0.5791378021240234,-0.03826451301574707,0.03826451301574707,-0.00513005256652832,-0.0031679868698120117,-0.03313446044921875,-0.03509652614593506,-0.09442239999771118,-0.12951892614364624,10.7705078125,3.6796875
IMG_0068_20260519195224419,model.36.coord_att,3,3,0.9587030410766602,0.9652417302131653,0.006538689136505127,-0.006538689136505127,nan,0.0001322627067565918,nan,0.006406426429748535,-0.015500366687774658,-0.009093940258026123,396.03125,0.0
IMG_0068_20260519195224419,model.37.coord_att,3,3,0.7792373895645142,0.7744553089141846,-0.00478208065032959,0.00478208065032959,nan,-0.00029391050338745117,nan,-0.004488170146942139,-0.09397584199905396,-0.0984640121459961,99.0078125,0.0
IMG_0068_20260519195224419,model.38.coord_att,3,3,0.7685823440551758,0.7921721339225769,0.023589789867401123,-0.023589789867401123,nan,0.002509593963623047,nan,0.021080195903778076,0.024781525135040283,0.04586172103881836,24.751953125,0.0
IMG_0069_20260531201543104,model.36.coord_att,1,3,0.964687168598175,0.9659886360168457,0.0013014674186706543,-0.0013014674186706543,0.0032786130905151367,0.00041478872299194336,-0.0019771456718444824,0.0008866786956787109,-0.004409432411193848,-0.0035227537155151367,372.609375,240.328125
IMG_0069_20260531201543104,model.37.coord_att,1,3,0.8167799115180969,0.8107748627662659,-0.006005048751831055,0.006005048751831055,-0.002963125705718994,0.0007343292236328125,-0.0030419230461120605,-0.006739377975463867,-0.03916347026824951,-0.04590284824371338,93.15234375,60.08203125
IMG_0069_20260531201543104,model.38.coord_att,1,3,0.48547351360321045,0.5180344581604004,0.03256094455718994,-0.03256094455718994,0.038202106952667236,0.002468705177307129,-0.005641162395477295,0.030092239379882812,-0.17764365673065186,-0.14755141735076904,23.2880859375,15.0205078125
IMG_0071_20260601212552053,model.36.coord_att,1,4,0.9119603633880615,0.9380694627761841,0.02610909938812256,-0.02610909938812256,0.0024556517601013184,0.00013381242752075195,0.02365344762802124,0.025975286960601807,-0.05792182683944702,-0.031946539878845215,22.453125,333.390625
IMG_0071_20260601212552053,model.37.coord_att,1,4,0.8275921940803528,0.8424912691116333,0.014899075031280518,-0.014899075031280518,0.0012843608856201172,8.475780487060547e-05,0.0136147141456604,0.014814317226409912,-0.02800077199935913,-0.013186454772949219,5.61328125,83.34765625
IMG_0071_20260601212552053,model.38.coord_att,1,4,0.3852764964103699,0.37164226174354553,-0.01363423466682434,0.01363423466682434,0.008276522159576416,0.00137251615524292,-0.021910756826400757,-0.01500675082206726,-0.27606630325317383,-0.2910730540752411,1.4033203125,20.8369140625
IMG_0072_20260519030043290,model.36.coord_att,2,3,0.9171378016471863,0.9471566677093506,0.030018866062164307,-0.030018866062164307,0.0030763745307922363,0.00020927190780639648,0.02694249153137207,0.02980959415435791,-0.056602656841278076,-0.026793062686920166,125.328125,212.546875
IMG_0072_20260519030043290,model.37.coord_att,2,3,0.8562226295471191,0.8689669370651245,0.012744307518005371,-0.012744307518005371,0.009695649147033691,0.0010365843772888184,0.0030486583709716797,0.011707723140716553,-0.005430042743682861,0.006277680397033691,31.33203125,53.13671875
IMG_0072_20260519030043290,model.38.coord_att,2,3,0.7102006673812866,0.7250315546989441,0.01483088731765747,-0.01483088731765747,0.0011247992515563965,0.000507652759552002,0.013706088066101074,0.014323234558105469,-0.006619095802307129,0.00770413875579834,7.8330078125,13.2841796875
IMG_0074_20260519025337471,model.36.coord_att,2,3,0.9575732946395874,0.9649999141693115,0.007426619529724121,-0.007426619529724121,0.0009443163871765137,0.0001304149627685547,0.006482303142547607,0.007296204566955566,-0.01684492826461792,-0.009548723697662354,287.859375,46.265625
IMG_0074_20260519025337471,model.37.coord_att,2,3,0.8469476103782654,0.8575283288955688,0.010580718517303467,-0.010580718517303467,0.0005056858062744141,0.00031679868698120117,0.010075032711029053,0.010263919830322266,-0.016040802001953125,-0.005776882171630859,71.96484375,11.56640625
IMG_0074_20260519025337471,model.38.coord_att,2,3,0.7122517824172974,0.680806040763855,-0.03144574165344238,0.03144574165344238,0.0006812810897827148,-0.0009648799896240234,-0.0321270227432251,-0.03048086166381836,-0.00984656810760498,-0.04032742977142334,17.9912109375,2.8916015625
IMG_0074_20260531055939073,model.36.coord_att,2,3,0.9537109732627869,0.9687842130661011,0.015073239803314209,-0.015073239803314209,0.004147350788116455,0.0002663135528564453,0.010925889015197754,0.014806926250457764,-0.017183959484100342,-0.002377033233642578,281.140625,32.734375
IMG_0074_20260531055939073,model.37.coord_att,2,3,0.8274973630905151,0.836995542049408,0.009498178958892822,-0.009498178958892822,0.0004076957702636719,0.0007854104042053223,0.00909048318862915,0.0087127685546875,-0.025692224502563477,-0.016979455947875977,70.28515625,8.18359375
IMG_0074_20260531055939073,model.38.coord_att,2,3,0.8056371212005615,0.7868258357048035,-0.018811285495758057,0.018811285495758057,-0.00045055150985717773,-0.002041041851043701,-0.01836073398590088,-0.016770243644714355,0.08454018831253052,0.06776994466781616,17.5712890625,2.0458984375
IMG_0076_20260519030528237,model.36.coord_att,2,3,0.9059325456619263,0.9372256398200989,0.03129309415817261,-0.03129309415817261,0.0023709535598754883,0.00037467479705810547,0.02892214059829712,0.030918419361114502,-0.06536394357681274,-0.03444552421569824,297.796875,68.671875
IMG_0076_20260519030528237,model.37.coord_att,2,3,0.8114001154899597,0.8443928360939026,0.03299272060394287,-0.03299272060394287,-0.00015819072723388672,-7.75456428527832e-05,0.03315091133117676,0.033070266246795654,-0.04521077871322632,-0.012140512466430664,74.44921875,17.16796875
IMG_0076_20260519030528237,model.38.coord_att,2,3,0.6203495264053345,0.5388525128364563,-0.08149701356887817,0.08149701356887817,0.019404709339141846,-0.011366069316864014,-0.10090172290802002,-0.07013094425201416,-0.08038187026977539,-0.15051281452178955,18.6123046875,4.2919921875
IMG_0076_20260519032647937,model.36.coord_att,2,2,0.933954119682312,0.9578596353530884,0.023905515670776367,-0.023905515670776367,nan,0.0002085566520690918,nan,0.023696959018707275,-0.03959333896636963,-0.015896379947662354,190.46875,0.0
IMG_0076_20260519032647937,model.37.coord_att,2,2,0.8712974786758423,0.840130090713501,-0.03116738796234131,0.03116738796234131,nan,9.143352508544922e-05,nan,-0.03125882148742676,0.0034436583518981934,-0.027815163135528564,47.6171875,0.0
IMG_0076_20260519032647937,model.38.coord_att,2,2,0.672783613204956,0.616186261177063,-0.056597352027893066,0.056597352027893066,nan,-0.0024914145469665527,nan,-0.054105937480926514,-0.04932445287704468,-0.10343039035797119,11.904296875,0.0
IMG_0076_20260519064543800,model.36.coord_att,3,7,0.9533402323722839,0.9576869606971741,0.004346728324890137,-0.004346728324890137,0.007811427116394043,0.00016158819198608398,-0.0034646987915039062,0.004185140132904053,-0.020215511322021484,-0.01603037118911743,118.328125,141.65625
IMG_0076_20260519064543800,model.37.coord_att,3,7,0.8581846952438354,0.877731204032898,0.0195465087890625,-0.0195465087890625,0.011121690273284912,-1.2099742889404297e-05,0.008424818515777588,0.019558608531951904,-0.00817042589187622,0.011388182640075684,29.58203125,35.4140625
IMG_0076_20260519064543800,model.38.coord_att,3,7,0.6174068450927734,0.6255358457565308,0.008129000663757324,-0.008129000663757324,-0.0036590993404388428,0.0006262660026550293,0.011788100004196167,0.007502734661102295,-0.09778487682342529,-0.090282142162323,7.3955078125,8.853515625
IMG_0077_20260602201927063,model.36.coord_att,3,5,0.8904597759246826,0.940011203289032,0.049551427364349365,-0.049551427364349365,0.0011913180351257324,0.0004437565803527832,0.04836010932922363,0.04910767078399658,-0.07682865858078003,-0.027720987796783447,338.75,196.125
IMG_0077_20260602201927063,model.37.coord_att,3,5,0.7097613215446472,0.7555569410324097,0.04579561948776245,-0.04579561948776245,0.002667725086212158,0.00034499168395996094,0.04312789440155029,0.04545062780380249,-0.14270728826522827,-0.09725666046142578,84.6875,49.03125
IMG_0077_20260602201927063,model.38.coord_att,3,5,0.6265016198158264,0.5930852293968201,-0.03341639041900635,0.03341639041900635,-0.007113039493560791,0.0038076043128967285,-0.026303350925445557,-0.037223994731903076,-0.03700214624404907,-0.07422614097595215,21.171875,12.2578125
IMG_0079_20260519031013487,model.36.coord_att,1,3,0.9294080138206482,0.9534240365028381,0.02401602268218994,-0.02401602268218994,0.001875758171081543,0.00015401840209960938,0.0221402645111084,0.023862004280090332,-0.04327392578125,-0.019411921501159668,76.1875,350.578125
IMG_0079_20260519031013487,model.37.coord_att,1,3,0.869218111038208,0.7888126373291016,-0.08040547370910645,0.08040547370910645,0.002921581268310547,-0.00026613473892211914,-0.08332705497741699,-0.08013933897018433,0.008344292640686035,-0.07179504632949829,19.046875,87.64453125
IMG_0079_20260519031013487,model.38.coord_att,1,3,0.5893568992614746,0.4716966152191162,-0.1176602840423584,0.1176602840423584,0.004678308963775635,-0.0015559792518615723,-0.12233859300613403,-0.11610430479049683,-0.10291773080825806,-0.21902203559875488,4.76171875,21.9111328125
IMG_0079_20260602201927347,model.36.coord_att,3,6,0.9112966060638428,0.9295076131820679,0.018211007118225098,-0.018211007118225098,-7.969141006469727e-05,0.0003631114959716797,0.018290698528289795,0.017847895622253418,-0.057035982608795166,-0.03918808698654175,245.328125,255.765625
IMG_0079_20260602201927347,model.37.coord_att,3,6,0.7313892841339111,0.755507230758667,0.02411794662475586,-0.02411794662475586,1.4066696166992188e-05,-3.68952751159668e-05,0.024103879928588867,0.024154841899871826,-0.11609137058258057,-0.09193652868270874,61.33203125,63.94140625
IMG_0079_20260602201927347,model.38.coord_att,3,6,0.4966922104358673,0.48291823267936707,-0.013773977756500244,0.013773977756500244,-0.002278566360473633,0.00385284423828125,-0.011495411396026611,-0.017626821994781494,-0.17614993453025818,-0.19377675652503967,15.3330078125,15.9853515625
IMG_0080_20260519031457666,model.36.coord_att,1,3,0.9571900367736816,0.9614273309707642,0.0042372941970825195,-0.0042372941970825195,0.001221776008605957,6.192922592163086e-05,0.0030155181884765625,0.004175364971160889,-0.015273332595825195,-0.011097967624664307,44.6875,297.96875
IMG_0080_20260519031457666,model.37.coord_att,1,3,0.8606682419776917,0.8509191870689392,-0.009749054908752441,0.009749054908752441,-0.0007926225662231445,0.0001570582389831543,-0.008956432342529297,-0.009906113147735596,-0.003651261329650879,-0.013557374477386475,11.171875,74.4921875
IMG_0080_20260519031457666,model.38.coord_att,1,3,0.8169521689414978,0.8143028616905212,-0.0026493072509765625,0.0026493072509765625,0.00025081634521484375,0.0031516551971435547,-0.0029001235961914062,-0.005800962448120117,0.0769152045249939,0.07111424207687378,2.79296875,18.623046875
IMG_0081_20260519031719769,model.36.coord_att,1,3,0.9115345478057861,0.9404078125953674,0.0288732647895813,-0.0288732647895813,0.0028045177459716797,0.00011223554611206055,0.02606874704360962,0.02876102924346924,-0.0626712441444397,-0.03391021490097046,51.609375,104.140625
IMG_0081_20260519031719769,model.37.coord_att,1,3,0.8566721081733704,0.8580352663993835,0.0013631582260131836,-0.0013631582260131836,0.009982764720916748,-7.045269012451172e-05,-0.008619606494903564,0.0014336109161376953,-0.013061106204986572,-0.011627495288848877,12.90234375,26.03515625
IMG_0081_20260519031719769,model.38.coord_att,1,3,0.6204269528388977,0.6218242645263672,0.0013973116874694824,-0.0013973116874694824,0.0031346678733825684,0.00033164024353027344,-0.001737356185913086,0.001065671443939209,-0.11326748132705688,-0.11220180988311768,3.2255859375,6.5087890625
IMG_0081_20260519032735927,model.36.coord_att,1,2,0.9121494293212891,0.9184683561325073,0.006318926811218262,-0.006318926811218262,0.005973100662231445,0.0001506805419921875,0.0003458261489868164,0.006168246269226074,-0.06214171648025513,-0.05597347021102905,22.75,219.734375
IMG_0081_20260519032735927,model.37.coord_att,1,2,0.8015061020851135,0.80698561668396,0.0054795145988464355,-0.0054795145988464355,0.006903231143951416,9.053945541381836e-05,-0.0014237165451049805,0.005388975143432617,-0.057596802711486816,-0.0522078275680542,5.6875,54.93359375
IMG_0081_20260519032735927,model.38.coord_att,1,2,0.6970539093017578,0.6975918412208557,0.0005379319190979004,-0.0005379319190979004,-0.00505751371383667,0.000822603702545166,0.00559544563293457,-0.0002846717834472656,-0.03900355100631714,-0.039288222789764404,1.421875,13.7333984375
IMG_0081_20260531180436939,model.36.coord_att,1,3,0.9007471799850464,0.9418387413024902,0.04109156131744385,-0.04109156131744385,0.002857029438018799,0.00015586614608764648,0.03823453187942505,0.0409356951713562,-0.07041633129119873,-0.02948063611984253,322.828125,83.984375
IMG_0081_20260531180436939,model.37.coord_att,1,3,0.7726163268089294,0.7873518466949463,0.014735519886016846,-0.014735519886016846,0.020720839500427246,-0.00041919946670532227,-0.0059853196144104,0.015154719352722168,-0.07547849416732788,-0.06032377481460571,80.70703125,20.99609375
IMG_0081_20260531180436939,model.38.coord_att,1,3,0.6725067496299744,0.5951849222183228,-0.07732182741165161,0.07732182741165161,-0.05745726823806763,0.0036173462867736816,-0.019864559173583984,-0.08093917369842529,-0.021100878715515137,-0.10204005241394043,20.1767578125,5.2490234375
IMG_0083_20260519033928418,model.36.coord_att,1,3,0.9717418551445007,0.9765719771385193,0.004830121994018555,-0.004830121994018555,0.0005242228507995605,6.777048110961914e-05,0.004305899143218994,0.0047623515129089355,-0.0020564794540405273,0.002705872058868408,47.234375,173.25
IMG_0083_20260519033928418,model.37.coord_att,1,3,0.9420226216316223,0.9448235630989075,0.0028009414672851562,-0.0028009414672851562,0.0016328692436218262,0.00032836198806762695,0.00116807222366333,0.0024725794792175293,0.07463943958282471,0.07711201906204224,11.80859375,43.3125
IMG_0083_20260519033928418,model.38.coord_att,1,3,0.67196124792099,0.6878513693809509,0.015890121459960938,-0.015890121459960938,0.003177821636199951,0.005415618419647217,0.012712299823760986,0.01047450304031372,-0.04327797889709473,-0.032803475856781006,2.9521484375,10.828125
IMG_0083_20260519062028743,model.36.coord_att,3,4,0.9707909226417542,0.9770116806030273,0.006220757961273193,-0.006220757961273193,0.00143510103225708,9.453296661376953e-05,0.004785656929016113,0.006126224994659424,-0.0034427642822265625,0.0026834607124328613,287.390625,23.125
IMG_0083_20260519062028743,model.37.coord_att,3,4,0.901042640209198,0.9011731147766113,0.00013047456741333008,-0.00013047456741333008,-0.0003560781478881836,9.334087371826172e-05,0.00048655271530151367,3.713369369506836e-05,0.028251051902770996,0.028288185596466064,71.84765625,5.78125
IMG_0083_20260519062028743,model.38.coord_att,3,4,0.7679563760757446,0.7418115735054016,-0.026144802570343018,0.026144802570343018,-0.027797996997833252,-0.0050234198570251465,0.0016531944274902344,-0.02112138271331787,0.03573065996170044,0.014609277248382568,17.9619140625,1.4453125
IMG_0084_20260519034412903,model.36.coord_att,1,3,0.8737329840660095,0.9059138298034668,0.032180845737457275,-0.032180845737457275,0.0012566447257995605,0.00010704994201660156,0.030924201011657715,0.032073795795440674,-0.09826630353927612,-0.06619250774383545,54.421875,421.46875
IMG_0084_20260519034412903,model.37.coord_att,1,3,0.8336459398269653,0.7435113787651062,-0.09013456106185913,0.09013456106185913,0.003649592399597168,0.00027692317962646484,-0.0937841534614563,-0.0904114842414856,-0.017488718032836914,-0.10790020227432251,13.60546875,105.3671875
IMG_0084_20260519034412903,model.38.coord_att,1,3,0.3640712797641754,0.26210084557533264,-0.10197043418884277,0.10197043418884277,0.006600379943847656,-0.0051940083503723145,-0.10857081413269043,-0.09677642583847046,-0.3052383363246918,-0.40201476216316223,3.4013671875,26.341796875
IMG_0085_20260519033047102,model.36.coord_att,1,2,0.9527337551116943,0.9657793641090393,0.01304560899734497,-0.01304560899734497,0.0019690990447998047,6.532669067382812e-05,0.011076509952545166,0.012980282306671143,-0.023018598556518555,-0.010038316249847412,91.53125,9.25
IMG_0085_20260519033047102,model.37.coord_att,1,2,0.8373928666114807,0.8341498970985413,-0.003242969512939453,0.003242969512939453,-0.0042855143547058105,0.00018596649169921875,0.0010425448417663574,-0.003428936004638672,-0.029080688953399658,-0.03250962495803833,22.8828125,2.3125
IMG_0085_20260519033047102,model.38.coord_att,1,2,0.6042357087135315,0.5966579914093018,-0.007577717304229736,0.007577717304229736,0.002437591552734375,0.002366483211517334,-0.010015308856964111,-0.00994420051574707,-0.10440874099731445,-0.11435294151306152,5.720703125,0.578125
IMG_0088_20260519032649389,model.36.coord_att,1,3,0.9557651877403259,0.968896210193634,0.013131022453308105,-0.013131022453308105,0.002817511558532715,6.562471389770508e-05,0.01031351089477539,0.0130653977394104,-0.017375707626342773,-0.004310309886932373,38.28125,194.703125
